No,URL,Title,Topic,Tags,NSMI-TLT,Body
215,http://www.lscd.com/node/240,Supplemental Security Income,"Disability Assistance
Social Security
Disability",,Disability,http://www.ssa.gov/pubs/11000.html
266,http://www.lscd.com/node/291,Medicaid in Delaware (DHSS),"Disability Assistance
Medicaid",,Disability,http://www.dhss.delaware.gov/dss/medicaid.html
321,http://www.lscd.com/node/347,General Assistance (DHSS),"Disability Assistance
Your Rights",,"Disability
",http://www.dhss.delaware.gov/dhss/main/asistnce.htm
322,http://www.lscd.com/node/348,Workers' Compensation Information (DOL),"Disability Assistance
If You Lose Your Job
Work Support",,"Disability
",http://www.dol.gov/dol/topic/workcomp/index.htm
197,http://www.lscd.com/node/222,Closed School Information,"Student Financial Aid
Student Financial Aid",,Education,"You may be able to have your student loan debt discharged if  your school closed while you were enrolled.&nbsp;                                            Contributed by: Federal Student Aid, U. S.  Dept. of Education  Last Reviewed: 06/02/2004http://studentaid.ed.gov/PORTALSWebApp/students/english/closedschool.jsp?tab=attending#conent"
198,http://www.lscd.com/node/223,Parent PLUS Loan - Deferment,"Student Financial Aid
Student Financial Aid",,Education,http://www.parentplusloan.com/repayment/deferment.shtml
199,http://www.lscd.com/node/224,Your Student Loan Repayment Options,"Student Financial Aid
Student Financial Aid",,Education,"When it comes time to repay your student loans, you'll be  relieved to know that many lenders offer a variety of repayment plans --  some of them quite flexible.&nbsp;                                            Contributed by: Nolo  Last Reviewed: 06/02/2004Your Student Loan Repayment Options"
216,http://www.lscd.com/node/241,"Delaware Administrative Code, Education",Discipline,,Education,http://regulations.delaware.gov/AdminCode/title14/index.shtml
217,http://www.lscd.com/node/242,"Juvenile Justice Services provided by Elwyn, Inc.","Criminal Law
Discipline",,Education,"Contributed by: Elwyn, Inc.  Last Reviewed: 07/17/2009Click here to download document"
218,http://www.lscd.com/node/243,Bully Proof Your School,General Education,,Education,"Preventive solutions to school violence and bullying&nbsp; Contributed by: Attorney General, State of Delware Last Reviewed: 06/02/2004http://attorneygeneral.delaware.gov/kids/bully.shtml"
219,http://www.lscd.com/node/244,DelAWARE - The Digital Library of the First State,General Education,,Education,http://www.state.lib.de.us/Collection_Development/Electronic_Resources/DelAWARE/
220,http://www.lscd.com/node/245,Job Corps - Official Website,"General Education
Work Support",,Education,http://www.jobcorps.gov/home.aspx
221,http://www.lscd.com/node/246,School Closing Notification System,General Education,,Education,https://diss.state.de.us/DWS/public.diss
222,http://www.lscd.com/node/247,Tax Information for Students,"General Education
Taxes",,Education,Contributed by: IRS  Last Reviewed: 06/02/2004http://www.irs.gov/individuals/students/index.html
223,http://www.lscd.com/node/248,Action Kit: Discrimination in Special Education,Special Education/Learning Disabilities,,Education,"The IDEA: The Individuals with Disabilities Education Act  (IDEA) guarantees all students ""free and appropriate"" public education  (FAPE). IDEA protects the rights of children with disabilities,  including: mental retardation; speech or language impairments; serious  emotional disturbance; autism; specific learning disabilities and other  health impairments.&nbsp;                                            Contributed by: The Civil Rights Project,  Harvard University  Last Reviewed: 07/17/2009http://www.civilrightsproject.ucla.edu/resources/action_kits/special_ed2.php"
224,http://www.lscd.com/node/249,"Education Services at Elwyn, Inc.",Special Education/Learning Disabilities,,Education,"Contributed by: Elwyn, Inc. Last Reviewed: 07/17/2009http://www.elwyn.org/services/education_services/"
225,http://www.lscd.com/node/250,Exceptional student services (Dept. of Education),Special Education/Learning Disabilities,,Education,http://www.doe.k12.de.us/default.shtml
331,http://www.lscd.com/node/357,Employment Discrimination: An Overview (Cornell Law),Discrimination,,Employment,http://topics.law.cornell.edu/wex/Employment_discrimination
332,http://www.lscd.com/node/358,Equal Employment Opportunity Information (Dept of Labor),Discrimination,,Employment,http://www.dol.gov/dol/topic/discrimination/index.htm
333,http://www.lscd.com/node/359,Federal Laws Prohibiting Job Discrimination (Questions and Answers) (EEOC),"Discrimination
Work Support",,Employment,http://eeoc.gov/facts/qanda.html
334,http://www.lscd.com/node/360,How to File a Discrimination Charge (EEOC),"Discrimination
Work Support",,Employment,http://eeoc.gov/facts/howtofil.html
339,http://www.lscd.com/node/365,Minimum Wage Rates by State (DOL),Work Support,,Employment,http://www.dol.gov/whd/minwage/america.htm
226,http://www.lscd.com/node/251,Learn to Recognize Elder Abuse (Law Firm of Brayton Purcell),Abuse/Domestic Violence,,"Family Law
",http://www.elder-abuse-information.com/abuse/abuse_defined.htm
227,http://www.lscd.com/node/252,National Center on Elder Abuse,Abuse/Domestic Violence,,"Family Law
",Contributed by: National Center on Elder Abuse  Last Reviewed: 07/17/2009http://www.ncea.aoa.gov/ncearoot/Main_Site/index.aspx
243,http://www.lscd.com/node/268,Delaware Adoption Statute Summary (Adoption Solutions),Adoption,,"Family Law
",http://delcode.delaware.gov/title13/c009/index.shtml
244,http://www.lscd.com/node/269,Do You Understand Family Law? (Legal Rights FYI),"Adoption
Child Support
Custody
Divorce/Separation/Annulment
Paternity",,"Family Law
",http://www.lawyershop.com/practice-areas/family-law/
245,http://www.lscd.com/node/270,Stepparent Adoptions,Adoption,,"Family Law
",http://courts.delaware.gov/Help/Adoption/index.stm
246,http://www.lscd.com/node/271,Child Support and Alimony from Military Personnel and Department of Defense,Child Support,,"Family Law
","Federal law authorizes the pay of active, reserve, and  retired members of the military and the pay of civilian employees of the  Federal government to be garnished (or attached) for the payment of  child and/or spousal support.&nbsp;                                            Contributed by: Defense Finance and Accounting  Service  Last Reviewed: 06/02/2004http://www.dfas.mil/"
247,http://www.lscd.com/node/272,Delaware Divorce Law (www.divorcenet.com),"Child Support
Custody
Divorce/Separation/Annulment
Visitation",,"Family Law
",Contributed by: Divorcenet.com  Last Reviewed: 07/17/2009http://www.divorcenet.com/states/delaware
248,http://www.lscd.com/node/273,Enforcement of Child Support Orders FAQ (Nolo),Child Support,,"Family Law
",http://www.nolo.com/legal-encyclopedia/faqEditorial-29042.html
249,http://www.lscd.com/node/274,The Division of Child Support Enforcement Website,Child Support,,"Family Law
",http://www.dhss.delaware.gov/dcse/
250,http://www.lscd.com/node/275,Family Court of Delaware - Divorce Packets,Divorce/Separation/Annulment,,"Family Law
",Contributed by: Family Court of DE Last Reviewed: 04/14/2004http://courts.delaware.gov/Help/Divorce/instrpacket.stm
251,http://www.lscd.com/node/276,Legal Definitions for Family Law and Domestic Violence Cases,"General Family Law
Divorce/Separation/Annulment
Domestic Violence",,"Family Law
",Contributed by: Womenslaw.org  Last Reviewed: 07/17/2009http://www.womenslaw.org/simple.php?sitemap_id=30&amp;lang=en
252,http://www.lscd.com/node/277,"Be Safe, Sensible, Prepared - Steps to Safety ",Domestic Violence,,"Family Law
","A brochure from the American Bar Association and the Law in  Public Service Committee of the Tort Trial and Insurance Practice  Section containing In an Emergency, How to Protect Yourself, Using the  Law to Help You, and more.  In English and Spanish.&nbsp;                                            Contributed by: American Bar Association  Last Reviewed: 07/01/2004Click here to download"
253,http://www.lscd.com/node/278,Brochures on Domestic Violence and Safety for You and Your Children,Domestic Violence,,"Family Law
","Brochures from the ABA that offer valuable information about  domestic violence and safety planning for victims, their children,  attorneys and advocates. &nbsp;                                            Contributed by: American Bar Association  Last Reviewed: 07/17/2009Click here to download"
254,http://www.lscd.com/node/279,Delaware Coalition Against Domestic Violence,Domestic Violence,,"Family Law
",http://www.dcadv.org/
255,http://www.lscd.com/node/280,Victims Guide,"General Family Law
Criminal Law
Domestic Violence",,"Family Law
","As a victim, you may have many questions about what is  required of you and what happens as the case moves through the system. &nbsp;                                            Contributed by: Attorney General, State of  Delware  Last Reviewed: 07/17/2009http://attorneygeneral.delaware.gov/crime/victims/victims_guide.shtml"
256,http://www.lscd.com/node/281,What You Should Know About Domestic Violence,Domestic Violence,,"Family Law
","Domestic Violence is a pattern of abusive behavior that can happen in a dating, marital, or live-in intimate partner relationship. In an abusive relationship, one partner tries to maintain control over the other by using physical, psychological, verbal, and sexual violence. Although factors such as drug and alcohol use, stress, or a family history of abuse may contribute to the problem, domestic violence is primarily an issue of power and control.
"
257,http://www.lscd.com/node/282,Family Court of Delaware - Online Forms,"General Family Law
Court Procedures and Information",,"Family Law
",Contributed by: Family Court of DE  Last Reviewed: 04/14/2004http://courts.state.de.us/forms/%28fp4v0wfajcogxhnhrnjhiuml%29/List.aspx?ag=Family%20Court
